#<MCEnsembleInfo>cls21_s64_t128_D200</MCEnsembleInfo>
 # MomRay ar # P^2 = 0 # Box Irrep A1g

E_lab,E_cm,Omega_re,Omega_im
2.237750483640,2.237750483640,0.401851442836,0.780285831668
2.237789089473,2.237789089473,0.401143131160,0.780324811472
2.237827695306,2.237827695306,0.400435166548,0.780362182856
2.237866301139,2.237866301139,0.399727545969,0.780397945381
2.237904906972,2.237904906972,0.399020266402,0.780432098568
2.237943512805,2.237943512805,0.398313324829,0.780464641897
2.237982118638,2.237982118638,0.397606718241,0.780495574809
2.238020724471,2.238020724471,0.396900443634,0.780524896702
2.238059330304,2.238059330304,0.396194498011,0.780552606938
2.238097936137,2.238097936137,0.395488878382,0.780578704835
2.238136541970,2.238136541970,0.394783581764,0.780603189672
2.238175147802,2.238175147802,0.394078605178,0.780626060687
2.238213753635,2.238213753635,0.393373945653,0.780647317079
2.238252359468,2.238252359468,0.392669600226,0.780666958005
2.238290965301,2.238290965301,0.391965565936,0.780684982583
2.238329571134,2.238329571134,0.391261839833,0.780701389888
2.238368176967,2.238368176967,0.390558418970,0.780716178958
2.238406782800,2.238406782800,0.389855300408,0.780729348787
2.238445388633,2.238445388633,0.389152481213,0.780740898330
2.238483994466,2.238483994466,0.388449958459,0.780750826501
2.238522600299,2.238522600299,0.387747729224,0.780759132174
2.238561206132,2.238561206132,0.387045790594,0.780765814181
2.238599811965,2.238599811965,0.386344139660,0.780770871313
2.238638417798,2.238638417798,0.385642773519,0.780774302321
2.238677023631,2.238677023631,0.384941689276,0.780776105915
2.238715629464,2.238715629464,0.384240884038,0.780776280764
2.238754235297,2.238754235297,0.383540354923,0.780774825494
2.238792841130,2.238792841130,0.382840099052,0.780771738693
2.238831446963,2.238831446963,0.382140113552,0.780767018905
2.238870052796,2.238870052796,0.381440395556,0.780760664634
2.238908658629,2.238908658629,0.380740942205,0.780752674343
2.238947264462,2.238947264462,0.380041750643,0.780743046453
2.238985870294,2.238985870294,0.379342818023,0.780731779342
2.239024476127,2.239024476127,0.378644141500,0.780718871350
2.239063081960,2.239063081960,0.377945718238,0.780704320772
2.239101687793,2.239101687793,0.377247545406,0.780688125862
2.239140293626,2.239140293626,0.376549620177,0.780670284833
2.239178899459,2.239178899459,0.375851939734,0.780650795856
2.239217505292,2.239217505292,0.375154501261,0.780629657060
2.239256111125,2.239256111125,0.374457301950,0.780606866530
2.239294716958,2.239294716958,0.373760338998,0.780582422311
2.239333322791,2.239333322791,0.373063609610,0.780556322406
2.239371928624,2.239371928624,0.372367110993,0.780528564773
2.239410534457,2.239410534457,0.371670840362,0.780499147330
2.239449140290,2.239449140290,0.370974794938,0.780468067952
2.239487746123,2.239487746123,0.370278971945,0.780435324469
2.239526351956,2.239526351956,0.369583368615,0.780400914672
2.239564957789,2.239564957789,0.368887982185,0.780364836306
2.239603563622,2.239603563622,0.368192809896,0.780327087075
2.239642169455,2.239642169455,0.367497848998,0.780287664638
2.239680775288,2.239680775288,0.366803096743,0.780246566612
2.239719381121,2.239719381121,0.366108550389,0.780203790571
2.239757986953,2.239757986953,0.365414207202,0.780159334044
2.239796592786,2.239796592786,0.364720064450,0.780113194518
2.239835198619,2.239835198619,0.364026119410,0.780065369435
2.239873804452,2.239873804452,0.363332369361,0.780015856193
2.239912410285,2.239912410285,0.362638811589,0.779964652149
2.239951016118,2.239951016118,0.361945443385,0.779911754611
2.239989621951,2.239989621951,0.361252262047,0.779857160847
2.240028227784,2.240028227784,0.360559264875,0.779800868079
2.240066833617,2.240066833617,0.359866449178,0.779742873484
2.240105439450,2.240105439450,0.359173812268,0.779683174194
2.240144045283,2.240144045283,0.358481351462,0.779621767298
2.240182651116,2.240182651116,0.357789064084,0.779558649839
2.240221256949,2.240221256949,0.357096947462,0.779493818815
2.240259862782,2.240259862782,0.356404998930,0.779427271179
2.240298468615,2.240298468615,0.355713215826,0.779359003838
2.240337074448,2.240337074448,0.355021595495,0.779289013653
2.240375680281,2.240375680281,0.354330135285,0.779217297442
2.240414286114,2.240414286114,0.353638832552,0.779143851973
2.240452891947,2.240452891947,0.352947684654,0.779068673972
2.240491497780,2.240491497780,0.352256688956,0.778991760117
2.240530103613,2.240530103613,0.351565842829,0.778913107038
2.240568709445,2.240568709445,0.350875143647,0.778832711323
2.240607315278,2.240607315278,0.350184588791,0.778750569508
2.240645921111,2.240645921111,0.349494175645,0.778666678085
2.240684526944,2.240684526944,0.348803901600,0.778581033500
2.240723132777,2.240723132777,0.348113764051,0.778493632149
2.240761738610,2.240761738610,0.347423760399,0.778404470383
2.240800344443,2.240800344443,0.346733888050,0.778313544504
2.240838950276,2.240838950276,0.346044144414,0.778220850766
2.240877556109,2.240877556109,0.345354526906,0.778126385377
2.240916161942,2.240916161942,0.344665032948,0.778030144494
2.240954767775,2.240954767775,0.343975659965,0.777932124228
2.240993373608,2.240993373608,0.343286405388,0.777832320641
2.241031979441,2.241031979441,0.342597266652,0.777730729746
2.241070585274,2.241070585274,0.341908241199,0.777627347506
2.241109191107,2.241109191107,0.341219326475,0.777522169837
2.241147796940,2.241147796940,0.340530519929,0.777415192603
2.241186402773,2.241186402773,0.339841819018,0.777306411622
2.241225008606,2.241225008606,0.339153221203,0.777195822658
2.241263614439,2.241263614439,0.338464723949,0.777083421428
2.241302220272,2.241302220272,0.337776324727,0.776969203598
2.241340826104,2.241340826104,0.337088021013,0.776853164784
2.241379431937,2.241379431937,0.336399810287,0.776735300550
2.241418037770,2.241418037770,0.335711690035,0.776615606411
2.241456643603,2.241456643603,0.335023657748,0.776494077829
2.241495249436,2.241495249436,0.334335710920,0.776370710216
2.241533855269,2.241533855269,0.333647847053,0.776245498932
2.241572461102,2.241572461102,0.332960063653,0.776118439284
2.241611066935,2.241611066935,0.332272358228,0.775989526530
2.241649672768,2.241649672768,0.331584728296,0.775858755872
2.241688278601,2.241688278601,0.330897171375,0.775726122463
2.241726884434,2.241726884434,0.330209684992,0.775591621400
2.241765490267,2.241765490267,0.329522266676,0.775455247730
2.241804096100,2.241804096100,0.328834913963,0.775316996443
2.241842701933,2.241842701933,0.328147624393,0.775176862479
2.241881307766,2.241881307766,0.327460395511,0.775034840723
2.241919913599,2.241919913599,0.326773224867,0.774890926005
2.241958519432,2.241958519432,0.326086110016,0.774745113101
2.241997125265,2.241997125265,0.325399048518,0.774597396733
