#<MCEnsembleInfo>cls21_s64_t128_D200</MCEnsembleInfo>
 # MomRay ar # P^2 = 0 # Box Irrep A1g

E_lab,E_cm
1.997634647382,1.997634647382
2.057418534359,2.057418534359
2.057419466984,2.057419466984
2.120161970442,2.120161970442
2.196990121706,2.196990121706
