#<MCEnsembleInfo>clover_s32_t256_ud860_s743</MCEnsembleInfo>
 # MomRay oa # P^2 = 1 # Box Irrep A1

E_lab/mref,E_lab/mref_upper_err,E_lab/mref_lower_err,E_lab/mref_sym_err,E_cm/mref,E_cm/mref_upper_err,E_cm/mref_lower_err,E_cm/mref_sym_err,(q/mref)^2,(q/mref)^2_upper_err,(q/mref)^2_lower_err,(q/mref)^2_sym_err,q/mref_cot_delta,q/mref_cot_delta_upper_err,q/mref_cot_delta_lower_err,q/mref_cot_delta_sym_err
3.525250718710,0.013737808940,0.012948890100,0.013742324390,3.210944331534,0.012809838184,0.012557787329,0.012717444325,0.131762063717,0.013099470623,0.012695647099,0.012907467370,1.866201257082,0.457747218630,0.462423755818,0.532463236030
3.819037430360,0.017551368152,0.018281679433,0.017875796137,3.530979717435,0.016584148598,0.016938034765,0.016876885601,0.620407005866,0.017963538348,0.018761236034,0.018709220101,0.445211913107,0.198579453105,0.201961198100,0.208643835208
4.076344803790,0.029174379515,0.029427160520,0.028287499651,3.807802230924,0.028952413387,0.030222744121,0.029095601663,1.094301666097,0.050137114304,0.050885285650,0.048347423241,-0.558514795186,0.110181011939,0.107695011117,0.110908080215
