#<MCEnsembleInfo>clover_s32_t256_ud860_s743</MCEnsembleInfo>
 # MomRay ar # P^2 = 0 # Box Irrep T1u

E_lab,E_cm,Omega_re,Omega_im
4.858701804264,4.858701804264,0.924760633732,-0.284240631471
4.859606291326,4.859606291326,0.925644394640,-0.281540293264
4.860510778388,4.860510778388,0.926508358551,-0.278872013299
4.861415265451,4.861415265451,0.927353051401,-0.276235288042
4.862319752513,4.862319752513,0.928178982952,-0.273629622218
4.863224239575,4.863224239575,0.928986647349,-0.271054528739
4.864128726637,4.864128726637,0.929776523652,-0.268509528625
4.865033213699,4.865033213699,0.930549076352,-0.265994150920
4.865937700762,4.865937700762,0.931304755866,-0.263507932607
4.866842187824,4.866842187824,0.932043999014,-0.261050418515
4.867746674886,4.867746674886,0.932767229479,-0.258621161225
4.868651161948,4.868651161948,0.933474858249,-0.256219720972
4.869555649011,4.869555649011,0.934167284044,-0.253845665546
4.870460136073,4.870460136073,0.934844893730,-0.251498570193
4.871364623135,4.871364623135,0.935508062710,-0.249178017506
4.872269110197,4.872269110197,0.936157155313,-0.246883597323
4.873173597259,4.873173597259,0.936792525155,-0.244614906623
4.874078084322,4.874078084322,0.937414515498,-0.242371549417
4.874982571384,4.874982571384,0.938023459592,-0.240153136639
4.875887058446,4.875887058446,0.938619681001,-0.237959286043
4.876791545508,4.876791545508,0.939203493926,-0.235789622088
4.877696032571,4.877696032571,0.939775203506,-0.233643775839
4.878600519633,4.878600519633,0.940335106119,-0.231521384850
4.879505006695,4.879505006695,0.940883489660,-0.229422093062
4.880409493757,4.880409493757,0.941420633823,-0.227345550696
4.881313980819,4.881313980819,0.941946810359,-0.225291414142
4.882218467882,4.882218467882,0.942462283339,-0.223259345857
4.883122954944,4.883122954944,0.942967309391,-0.221249014261
4.884027442006,4.884027442006,0.943462137948,-0.219260093626
4.884931929068,4.884931929068,0.943947011468,-0.217292263982
4.885836416131,4.885836416131,0.944422165662,-0.215345211006
4.886740903193,4.886740903193,0.944887829706,-0.213418625926
4.887645390255,4.887645390255,0.945344226443,-0.211512205422
4.888549877317,4.888549877317,0.945791572588,-0.209625651520
4.889454364379,4.889454364379,0.946230078915,-0.207758671504
4.890358851442,4.890358851442,0.946659950446,-0.205910977810
4.891263338504,4.891263338504,0.947081386626,-0.204082287938
4.892167825566,4.892167825566,0.947494581502,-0.202272324357
4.893072312628,4.893072312628,0.947899723881,-0.200480814408
4.893976799691,4.893976799691,0.948296997499,-0.198707490218
4.894881286753,4.894881286753,0.948686581172,-0.196952088610
4.895785773815,4.895785773815,0.949068648950,-0.195214351011
4.896690260877,4.896690260877,0.949443370256,-0.193494023369
4.897594747939,4.897594747939,0.949810910034,-0.191790856066
4.898499235002,4.898499235002,0.950171428879,-0.190104603833
4.899403722064,4.899403722064,0.950525083169,-0.188435025670
4.900308209126,4.900308209126,0.950872025194,-0.186781884763
4.901212696188,4.901212696188,0.951212403275,-0.185144948402
4.902117183251,4.902117183251,0.951546361884,-0.183523987908
4.903021670313,4.903021670313,0.951874041758,-0.181918778552
4.903926157375,4.903926157375,0.952195580011,-0.180329099480
4.904830644437,4.904830644437,0.952511110238,-0.178754733640
4.905735131499,4.905735131499,0.952820762621,-0.177195467708
4.906639618562,4.906639618562,0.953124664025,-0.175651092016
4.907544105624,4.907544105624,0.953422938102,-0.174121400483
4.908448592686,4.908448592686,0.953715705375,-0.172606190546
4.909353079748,4.909353079748,0.954003083338,-0.171105263092
4.910257566811,4.910257566811,0.954285186535,-0.169618422392
4.911162053873,4.911162053873,0.954562126653,-0.168145476034
4.912066540935,4.912066540935,0.954834012596,-0.166686234863
4.912971027997,4.912971027997,0.955100950569,-0.165240512917
4.913875515059,4.913875515059,0.955363044156,-0.163808127362
4.914780002122,4.914780002122,0.955620394389,-0.162388898439
4.915684489184,4.915684489184,0.955873099826,-0.160982649398
4.916588976246,4.916588976246,0.956121256616,-0.159589206445
4.917493463308,4.917493463308,0.956364958571,-0.158208398683
4.918397950371,4.918397950371,0.956604297225,-0.156840058059
4.919302437433,4.919302437433,0.956839361905,-0.155484019306
4.920206924495,4.920206924495,0.957070239787,-0.154140119892
4.921111411557,4.921111411557,0.957297015957,-0.152808199967
4.922015898620,4.922015898620,0.957519773468,-0.151488102315
4.922920385682,4.922920385682,0.957738593398,-0.150179672298
4.923824872744,4.923824872744,0.957953554901,-0.148882757812
4.924729359806,4.924729359806,0.958164735262,-0.147597209235
4.925633846868,4.925633846868,0.958372209946,-0.146322879384
4.926538333931,4.926538333931,0.958576052647,-0.145059623464
4.927442820993,4.927442820993,0.958776335339,-0.143807299028
4.928347308055,4.928347308055,0.958973128320,-0.142565765927
4.929251795117,4.929251795117,0.959166500254,-0.141334886273
4.930156282180,4.930156282180,0.959356518220,-0.140114524391
4.931060769242,4.931060769242,0.959543247751,-0.138904546779
4.931965256304,4.931965256304,0.959726752877,-0.137704822068
4.932869743366,4.932869743366,0.959907096161,-0.136515220982
4.933774230428,4.933774230428,0.960084338741,-0.135335616298
4.934678717491,4.934678717491,0.960258540367,-0.134165882807
4.935583204553,4.935583204553,0.960429759437,-0.133005897280
4.936487691615,4.936487691615,0.960598053030,-0.131855538425
4.937392178677,4.937392178677,0.960763476945,-0.130714686859
4.938296665740,4.938296665740,0.960926085728,-0.129583225063
4.939201152802,4.939201152802,0.961085932711,-0.128461037357
4.940105639864,4.940105639864,0.961243070037,-0.127348009860
4.941010126926,4.941010126926,0.961397548696,-0.126244030457
4.941914613988,4.941914613988,0.961549418549,-0.125148988772
4.942819101051,4.942819101051,0.961698728362,-0.124062776127
4.943723588113,4.943723588113,0.961845525828,-0.122985285520
4.944628075175,4.944628075175,0.961989857601,-0.121916411588
4.945532562237,4.945532562237,0.962131769316,-0.120856050582
4.946437049300,4.946437049300,0.962271305617,-0.119804100331
4.947341536362,4.947341536362,0.962408510184,-0.118760460220
4.948246023424,4.948246023424,0.962543425754,-0.117725031160
4.949150510486,4.949150510486,0.962676094143,-0.116697715557
4.950054997548,4.950054997548,0.962806556274,-0.115678417288
4.950959484611,4.950959484611,0.962934852195,-0.114667041677
4.951863971673,4.951863971673,0.963061021102,-0.113663495461
4.952768458735,4.952768458735,0.963185101359,-0.112667686774
4.953672945797,4.953672945797,0.963307130520,-0.111679525115
4.954577432860,4.954577432860,0.963427145346,-0.110698921328
