#<MCEnsembleInfo>clover_s32_t256_ud860_s743</MCEnsembleInfo>
 # MomRay oa # P^2 = 1 # Box Irrep A1

E_lab,E_cm,Omega_re,Omega_im
3.200000000000,2.851636137792,-0.945433140160,0.000000000000
3.200356411927,2.852036084225,-0.945297639063,0.000000000000
3.200712823853,2.852436019115,-0.945161753255,0.000000000000
3.201069235780,2.852835942465,-0.945025482749,0.000000000000
3.201425647707,2.853235854282,-0.944888827577,0.000000000000
3.201782059633,2.853635754569,-0.944751787788,0.000000000000
3.202138471560,2.854035643332,-0.944614363448,0.000000000000
3.202494883487,2.854435520575,-0.944476554643,0.000000000000
3.202851295413,2.854835386304,-0.944338361477,0.000000000000
3.203207707340,2.855235240523,-0.944199784073,0.000000000000
3.203564119267,2.855635083238,-0.944060822570,0.000000000000
3.203920531193,2.856034914452,-0.943921477130,0.000000000000
3.204276943120,2.856434734170,-0.943781747931,0.000000000000
3.204633355047,2.856834542399,-0.943641635174,0.000000000000
3.204989766974,2.857234339141,-0.943501139077,0.000000000000
3.205346178900,2.857634124403,-0.943360259878,0.000000000000
3.205702590827,2.858033898189,-0.943218997837,0.000000000000
3.206059002754,2.858433660504,-0.943077353233,0.000000000000
3.206415414680,2.858833411352,-0.942935326366,0.000000000000
3.206771826607,2.859233150739,-0.942792917558,0.000000000000
3.207128238534,2.859632878669,-0.942650127151,0.000000000000
3.207484650460,2.860032595147,-0.942506955508,0.000000000000
3.207841062387,2.860432300178,-0.942363403014,0.000000000000
3.208197474314,2.860831993766,-0.942219470077,0.000000000000
3.208553886240,2.861231675917,-0.942075157126,0.000000000000
3.208910298167,2.861631346635,-0.941930464612,0.000000000000
3.209266710094,2.862031005926,-0.941785393010,0.000000000000
3.209623122020,2.862430653793,-0.941639942817,0.000000000000
3.209979533947,2.862830290241,-0.941494114552,0.000000000000
3.210335945874,2.863229915276,-0.941347908758,0.000000000000
3.210692357800,2.863629528902,-0.941201326004,0.000000000000
3.211048769727,2.864029131124,-0.941054366879,0.000000000000
3.211405181654,2.864428721947,-0.940907031998,0.000000000000
3.211761593580,2.864828301376,-0.940759322001,0.000000000000
3.212118005507,2.865227869414,-0.940611237550,0.000000000000
3.212474417434,2.865627426068,-0.940462779334,0.000000000000
3.212830829360,2.866026971341,-0.940313948067,0.000000000000
3.213187241287,2.866426505239,-0.940164744487,0.000000000000
3.213543653214,2.866826027766,-0.940015169358,0.000000000000
3.213900065141,2.867225538927,-0.939865223470,0.000000000000
3.214256477067,2.867625038727,-0.939714907640,0.000000000000
3.214612888994,2.868024527170,-0.939564222709,0.000000000000
3.214969300921,2.868424004262,-0.939413169546,0.000000000000
3.215325712847,2.868823470007,-0.939261749047,0.000000000000
3.215682124774,2.869222924409,-0.939109962134,0.000000000000
3.216038536701,2.869622367474,-0.938957809757,0.000000000000
3.216394948627,2.870021799206,-0.938805292895,0.000000000000
3.216751360554,2.870421219610,-0.938652412551,0.000000000000
3.217107772481,2.870820628691,-0.938499169759,0.000000000000
3.217464184407,2.871220026454,-0.938345565581,0.000000000000
3.217820596334,2.871619412902,-0.938191601106,0.000000000000
3.218177008261,2.872018788041,-0.938037277454,0.000000000000
3.218533420187,2.872418151876,-0.937882595773,0.000000000000
3.218889832114,2.872817504411,-0.937727557240,0.000000000000
3.219246244041,2.873216845651,-0.937572163061,0.000000000000
3.219602655967,2.873616175601,-0.937416414473,0.000000000000
3.219959067894,2.874015494265,-0.937260312744,0.000000000000
3.220315479821,2.874414801649,-0.937103859169,0.000000000000
3.220671891747,2.874814097756,-0.936947055077,0.000000000000
3.221028303674,2.875213382592,-0.936789901826,0.000000000000
3.221384715601,2.875612656160,-0.936632400805,0.000000000000
3.221741127528,2.876011918467,-0.936474553435,0.000000000000
3.222097539454,2.876411169517,-0.936316361168,0.000000000000
3.222453951381,2.876810409313,-0.936157825490,0.000000000000
3.222810363308,2.877209637862,-0.935998947915,0.000000000000
3.223166775234,2.877608855167,-0.935839729992,0.000000000000
3.223523187161,2.878008061234,-0.935680173303,0.000000000000
3.223879599088,2.878407256067,-0.935520279462,0.000000000000
3.224236011014,2.878806439670,-0.935360050115,0.000000000000
3.224592422941,2.879205612049,-0.935199486943,0.000000000000
3.224948834868,2.879604773207,-0.935038591660,0.000000000000
3.225305246794,2.880003923151,-0.934877366013,0.000000000000
3.225661658721,2.880403061883,-0.934715811784,0.000000000000
3.226018070648,2.880802189410,-0.934553930789,0.000000000000
3.226374482574,2.881201305735,-0.934391724879,0.000000000000
3.226730894501,2.881600410864,-0.934229195938,0.000000000000
3.227087306428,2.881999504801,-0.934066345888,0.000000000000
3.227443718354,2.882398587550,-0.933903176683,0.000000000000
3.227800130281,2.882797659116,-0.933739690315,0.000000000000
3.228156542208,2.883196719505,-0.933575888810,0.000000000000
3.228512954134,2.883595768720,-0.933411774230,0.000000000000
3.228869366061,2.883994806766,-0.933247348675,0.000000000000
3.229225777988,2.884393833648,-0.933082614280,0.000000000000
3.229582189914,2.884792849370,-0.932917573216,0.000000000000
3.229938601841,2.885191853938,-0.932752227692,0.000000000000
3.230295013768,2.885590847355,-0.932586579954,0.000000000000
3.230651425695,2.885989829626,-0.932420632284,0.000000000000
3.231007837621,2.886388800757,-0.932254387003,0.000000000000
3.231364249548,2.886787760751,-0.932087846470,0.000000000000
3.231720661475,2.887186709613,-0.931921013079,0.000000000000
3.232077073401,2.887585647348,-0.931753889267,0.000000000000
3.232433485328,2.887984573960,-0.931586477504,0.000000000000
3.232789897255,2.888383489455,-0.931418780303,0.000000000000
3.233146309181,2.888782393836,-0.931250800212,0.000000000000
3.233502721108,2.889181287108,-0.931082539822,0.000000000000
3.233859133035,2.889580169276,-0.930914001760,0.000000000000
3.234215544961,2.889979040345,-0.930745188693,0.000000000000
3.234571956888,2.890377900319,-0.930576103329,0.000000000000
3.234928368815,2.890776749202,-0.930406748415,0.000000000000
3.235284780741,2.891175586999,-0.930237126736,0.000000000000
3.235641192668,2.891574413715,-0.930067241119,0.000000000000
3.235997604595,2.891973229355,-0.929897094432,0.000000000000
3.236354016521,2.892372033923,-0.929726689583,0.000000000000
3.236710428448,2.892770827423,-0.929556029518,0.000000000000
3.237066840375,2.893169609860,-0.929385117228,0.000000000000
3.237423252301,2.893568381239,-0.929213955743,0.000000000000
3.237779664228,2.893967141564,-0.929042548132,0.000000000000
3.238136076155,2.894365890840,-0.928870897510,0.000000000000
3.238492488081,2.894764629072,-0.928699007029,0.000000000000
3.238848900008,2.895163356263,-0.928526879886,0.000000000000
3.239205311935,2.895562072419,-0.928354519316,0.000000000000
3.239561723862,2.895960777544,-0.928181928601,0.000000000000
3.239918135788,2.896359471642,-0.928009111060,0.000000000000
3.240274547715,2.896758154719,-0.927836070057,0.000000000000
3.240630959642,2.897156826779,-0.927662808998,0.000000000000
3.240987371568,2.897555487826,-0.927489331331,0.000000000000
3.241343783495,2.897954137864,-0.927315640546,0.000000000000
3.241700195422,2.898352776899,-0.927141740177,0.000000000000
3.242056607348,2.898751404935,-0.926967633800,0.000000000000
3.242413019275,2.899150021977,-0.926793325034,0.000000000000
3.242769431202,2.899548628028,-0.926618817540,0.000000000000
3.243125843128,2.899947223094,-0.926444115024,0.000000000000
3.243482255055,2.900345807179,-0.926269221234,0.000000000000
3.243838666982,2.900744380287,-0.926094139961,0.000000000000
3.244195078908,2.901142942424,-0.925918875040,0.000000000000
